Ensmbl_IDs	Gene_Description	PWM	Mouse_Gene_Name	TPM_rep1	FPKM_rep1	TPM_rep2	FPKM_rep2
ENSMUSG00000031965	T-box 20 [Source:MGI Symbol;Acc:MGI:1888496]	TBX20.Me9587.4.YY2017.HT-SE2	Tbx20	42.58	31.59	56.19	43.32
ENSMUSG00000031965	T-box 20 [Source:MGI Symbol;Acc:MGI:1888496]	TBX20_MOUSE.H11MO.0.C	Tbx20	42.58	31.59	56.19	43.32
ENSMUSG00000031965	T-box 20 [Source:MGI Symbol;Acc:MGI:1888496]	TA0301_TBX20_DBD_dimer	Tbx20	42.58	31.59	56.19	43.32
ENSMUSG00000031965	T-box 20 [Source:MGI Symbol;Acc:MGI:1888496]	TA0300_TBX20_DBD_dimer	Tbx20	42.58	31.59	56.19	43.32
ENSMUSG00000018604	T-box 3 [Source:MGI Symbol;Acc:MGI:98495]	TBX3.Ca9589.1.YY2017.HT-SE2	Tbx3	10.33	7.66	8.96	6.91
ENSMUSG00000018604	T-box 3 [Source:MGI Symbol;Acc:MGI:98495]	TBX3_HUMAN.H11MO.0.C	Tbx3	10.33	7.66	8.96	6.91
ENSMUSG00000018604	T-box 3 [Source:MGI Symbol;Acc:MGI:98495]	TBX3.Me9589.1.YY2017.HT-SE2	Tbx3	10.33	7.66	8.96	6.91
ENSMUSG00000018604	T-box 3 [Source:MGI Symbol;Acc:MGI:98495]	AJ_TBX3	Tbx3	10.33	7.66	8.96	6.91
ENSMUSG00000018263	T-box 5 [Source:MGI Symbol;Acc:MGI:102541]	TA0315_TBX5_DBD_dimer	Tbx5	29.22	21.68	28.01	21.59
ENSMUSG00000018263	T-box 5 [Source:MGI Symbol;Acc:MGI:102541]	MA0807.1.TBX5	Tbx5	29.22	21.68	28.01	21.59
ENSMUSG00000032228	transcription factor 12 [Source:MGI Symbol;Acc:MGI:101877]	MA0521.1.Tcf12	Tcf12	33.58	24.91	36.15	27.87
ENSMUSG00000032228	transcription factor 12 [Source:MGI Symbol;Acc:MGI:101877]	TCF12.Me9827.1.YY2017.HT-SE2	Tcf12	33.58	24.91	36.15	27.87
ENSMUSG00000032228	transcription factor 12 [Source:MGI Symbol;Acc:MGI:101877]	HTF4_HUMAN.H11MO.0.A	Tcf12	33.58	24.91	36.15	27.87
ENSMUSG00000032228	transcription factor 12 [Source:MGI Symbol;Acc:MGI:101877]	TCF12.Ca9827.1.YY2017.HT-SE2	Tcf12	33.58	24.91	36.15	27.87
ENSMUSG00000045680	transcription factor 21 [Source:MGI Symbol;Acc:MGI:1202715]	TCF21.Ca9832.1.YY2017.HT-SE2	Tcf21	58.12	43.11	59.26	45.68
ENSMUSG00000045680	transcription factor 21 [Source:MGI Symbol;Acc:MGI:1202715]	TCF21.Me9832.1.YY2017.HT-SE2	Tcf21	58.12	43.11	59.26	45.68
ENSMUSG00000045680	transcription factor 21 [Source:MGI Symbol;Acc:MGI:1202715]	TCF21.Me9832.2.YY2017.HT-SE2	Tcf21	58.12	43.11	59.26	45.68
ENSMUSG00000045680	transcription factor 21 [Source:MGI Symbol;Acc:MGI:1202715]	MA0832.1.Tcf21	Tcf21	58.12	43.11	59.26	45.68
ENSMUSG00000045680	transcription factor 21 [Source:MGI Symbol;Acc:MGI:1202715]	TCF21.Ca9832.2.YY2017.HT-SE2	Tcf21	58.12	43.11	59.26	45.68
ENSMUSG00000020167	transcription factor 3 [Source:MGI Symbol;Acc:MGI:98510]	MA0522.2.TCF3	Tcf3	46.94	34.82	48.72	37.56
ENSMUSG00000020167	transcription factor 3 [Source:MGI Symbol;Acc:MGI:98510]	BU0089.Tcfe2a_primary	Tcf3	46.94	34.82	48.72	37.56
ENSMUSG00000020167	transcription factor 3 [Source:MGI Symbol;Acc:MGI:98510]	TFE2_HUMAN.H11MO.0.A	Tcf3	46.94	34.82	48.72	37.56
ENSMUSG00000020167	transcription factor 3 [Source:MGI Symbol;Acc:MGI:98510]	BU0082.Tcf3_primary	Tcf3	46.94	34.82	48.72	37.56
ENSMUSG00000020167	transcription factor 3 [Source:MGI Symbol;Acc:MGI:98510]	MA0522.1.Tcf3	Tcf3	46.94	34.82	48.72	37.56
ENSMUSG00000053477	transcription factor 4 [Source:MGI Symbol;Acc:MGI:98506]	MA0830.1.TCF4	Tcf4	32.84	24.36	34.46	26.57
ENSMUSG00000053477	transcription factor 4 [Source:MGI Symbol;Acc:MGI:98506]	ITF2_HUMAN.H11MO.0.C	Tcf4	32.84	24.36	34.46	26.57
ENSMUSG00000053477	transcription factor 4 [Source:MGI Symbol;Acc:MGI:98506]	TA0376_TCF4_full_dimer	Tcf4	32.84	24.36	34.46	26.57
ENSMUSG00000053477	transcription factor 4 [Source:MGI Symbol;Acc:MGI:98506]	TCF4.Ca9828.1.YY2017.HT-SE2	Tcf4	32.84	24.36	34.46	26.57
ENSMUSG00000053477	transcription factor 4 [Source:MGI Symbol;Acc:MGI:98506]	TCF4.Me9828.1.YY2017.HT-SE2	Tcf4	32.84	24.36	34.46	26.57
ENSMUSG00000000782	transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]	TCF7_HUMAN.H11MO.0.A	Tcf7	3.74	2.78	3.82	2.95
ENSMUSG00000000782	transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]	BU0081.Tcf1_primary	Tcf7	3.74	2.78	3.82	2.95
ENSMUSG00000000782	transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]	SMiLE_TCF7	Tcf7	3.74	2.78	3.82	2.95
ENSMUSG00000000782	transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]	BU0083.Tcf7_primary	Tcf7	3.74	2.78	3.82	2.95
ENSMUSG00000000782	transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]	TCF7.Me9706.1.YY2017.HT-SE2	Tcf7	3.74	2.78	3.82	2.95
ENSMUSG00000000782	transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]	TCF7.Ca9706.2.YY2017.HT-SE2	Tcf7	3.74	2.78	3.82	2.95
ENSMUSG00000000782	transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]	TCF7.Me9706.2.YY2017.HT-SE2	Tcf7	3.74	2.78	3.82	2.95
ENSMUSG00000000782	transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]	MA0769.1.Tcf7	Tcf7	3.74	2.78	3.82	2.95
ENSMUSG00000000782	transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]	TCF7.Ca9706.1.YY2017.HT-SE2	Tcf7	3.74	2.78	3.82	2.95
ENSMUSG00000055799	transcription factor 7 like 1 (T cell specific, HMG box) [Source:MGI Symbol;Acc:MGI:1202876]	TCF7L1.Me9704.2.YY2017.HT-SE2	Tcf7l1	11.1	8.23	10.95	8.44
ENSMUSG00000055799	transcription factor 7 like 1 (T cell specific, HMG box) [Source:MGI Symbol;Acc:MGI:1202876]	TF7L1_HUMAN.H11MO.0.B	Tcf7l1	11.1	8.23	10.95	8.44
ENSMUSG00000055799	transcription factor 7 like 1 (T cell specific, HMG box) [Source:MGI Symbol;Acc:MGI:1202876]	TCF7L1.Ca9704.2.YY2017.HT-SE2	Tcf7l1	11.1	8.23	10.95	8.44
ENSMUSG00000055799	transcription factor 7 like 1 (T cell specific, HMG box) [Source:MGI Symbol;Acc:MGI:1202876]	TCF7L1.Me9704.1.YY2017.HT-SE2	Tcf7l1	11.1	8.23	10.95	8.44
ENSMUSG00000055799	transcription factor 7 like 1 (T cell specific, HMG box) [Source:MGI Symbol;Acc:MGI:1202876]	TCF7L1.Ca9704.1.YY2017.HT-SE2	Tcf7l1	11.1	8.23	10.95	8.44
ENSMUSG00000055799	transcription factor 7 like 1 (T cell specific, HMG box) [Source:MGI Symbol;Acc:MGI:1202876]	MA1421.1.TCF7L1	Tcf7l1	11.1	8.23	10.95	8.44
ENSMUSG00000024985	transcription factor 7 like 2, T cell specific, HMG box [Source:MGI Symbol;Acc:MGI:1202879]	BU0084.Tcf7l2_primary	Tcf7l2	47.63	35.34	57.26	44.14
ENSMUSG00000024985	transcription factor 7 like 2, T cell specific, HMG box [Source:MGI Symbol;Acc:MGI:1202879]	MA0523.1.TCF7L2	Tcf7l2	47.63	35.34	57.26	44.14
ENSMUSG00000024985	transcription factor 7 like 2, T cell specific, HMG box [Source:MGI Symbol;Acc:MGI:1202879]	TF7L2_HUMAN.H11MO.0.A	Tcf7l2	47.63	35.34	57.26	44.14
ENSMUSG00000055320	TEA domain family member 1 [Source:MGI Symbol;Acc:MGI:101876]	TA0318_TEAD1_full_dimer	Tead1	16.49	12.24	24.8	19.12
ENSMUSG00000055320	TEA domain family member 1 [Source:MGI Symbol;Acc:MGI:101876]	TEAD1.Me9583.1.YY2017.HT-SE2	Tead1	16.49	12.24	24.8	19.12
ENSMUSG00000055320	TEA domain family member 1 [Source:MGI Symbol;Acc:MGI:101876]	MA0090.2.TEAD1	Tead1	16.49	12.24	24.8	19.12
ENSMUSG00000055320	TEA domain family member 1 [Source:MGI Symbol;Acc:MGI:101876]	MA0090.1.TEAD1	Tead1	16.49	12.24	24.8	19.12
ENSMUSG00000055320	TEA domain family member 1 [Source:MGI Symbol;Acc:MGI:101876]	TEAD1.Ca9583.1.YY2017.HT-SE2	Tead1	16.49	12.24	24.8	19.12
ENSMUSG00000055320	TEA domain family member 1 [Source:MGI Symbol;Acc:MGI:101876]	TEAD1_HUMAN.H11MO.0.A	Tead1	16.49	12.24	24.8	19.12
ENSMUSG00000030796	TEA domain family member 2 [Source:MGI Symbol;Acc:MGI:104904]	TEAD2.Me9582.1.YY2017.HT-SE2	Tead2	92.78	68.83	89.94	69.34
ENSMUSG00000030796	TEA domain family member 2 [Source:MGI Symbol;Acc:MGI:104904]	TEAD2_MOUSE.H11MO.0.C	Tead2	92.78	68.83	89.94	69.34
ENSMUSG00000030796	TEA domain family member 2 [Source:MGI Symbol;Acc:MGI:104904]	TEAD2.Ca9582.1.YY2017.HT-SE2	Tead2	92.78	68.83	89.94	69.34
ENSMUSG00000030796	TEA domain family member 2 [Source:MGI Symbol;Acc:MGI:104904]	MA1121.1.TEAD2	Tead2	92.78	68.83	89.94	69.34
ENSMUSG00000002249	TEA domain family member 3 [Source:MGI Symbol;Acc:MGI:109241]	MA0808.1.TEAD3	Tead3	4.61	3.42	5.22	4.02
ENSMUSG00000002249	TEA domain family member 3 [Source:MGI Symbol;Acc:MGI:109241]	TA0319_TEAD3_DBD_dimer	Tead3	4.61	3.42	5.22	4.02
ENSMUSG00000022389	thyrotroph embryonic factor [Source:MGI Symbol;Acc:MGI:98663]	TEF.Ca9783.1.YY2017.HT-SE2	Tef	11.56	8.58	10.46	8.06
ENSMUSG00000022389	thyrotroph embryonic factor [Source:MGI Symbol;Acc:MGI:98663]	TEF.Me9783.1.YY2017.HT-SE2	Tef	11.56	8.58	10.46	8.06
ENSMUSG00000022389	thyrotroph embryonic factor [Source:MGI Symbol;Acc:MGI:98663]	TA0426_TEF_FL_dimer	Tef	11.56	8.58	10.46	8.06
ENSMUSG00000022389	thyrotroph embryonic factor [Source:MGI Symbol;Acc:MGI:98663]	MA0843.1.TEF	Tef	11.56	8.58	10.46	8.06
ENSMUSG00000005718	transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]	TFAP4.Ca9814.3.YY2017.HT-SE2	Tfap4	5.21	3.86	6.58	5.07
ENSMUSG00000005718	transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]	TFAP4.Me9814.1.YY2017.HT-SE2	Tfap4	5.21	3.86	6.58	5.07
ENSMUSG00000005718	transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]	MA0691.1.TFAP4	Tfap4	5.21	3.86	6.58	5.07
ENSMUSG00000005718	transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]	TFAP4.Me9814.4.YY2017.HT-SE2	Tfap4	5.21	3.86	6.58	5.07
ENSMUSG00000005718	transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]	TFAP4.Ca9814.1.YY2017.HT-SE2	Tfap4	5.21	3.86	6.58	5.07
ENSMUSG00000005718	transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]	TFAP4.Ca9814.2.YY2017.HT-SE2	Tfap4	5.21	3.86	6.58	5.07
ENSMUSG00000005718	transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]	TFAP4_HUMAN.H11MO.0.A	Tfap4	5.21	3.86	6.58	5.07
ENSMUSG00000005718	transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]	TFAP4.Ca9814.4.YY2017.HT-SE2	Tfap4	5.21	3.86	6.58	5.07
ENSMUSG00000005718	transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]	TFAP4.Me9814.3.YY2017.HT-SE2	Tfap4	5.21	3.86	6.58	5.07
ENSMUSG00000005718	transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]	TFAP4.Me9814.2.YY2017.HT-SE2	Tfap4	5.21	3.86	6.58	5.07
ENSMUSG00000009733	transcription factor CP2 [Source:MGI Symbol;Acc:MGI:98509]	TFCP2.Me9750.1.YY2017.HT-SE2	Tfcp2	13.39	9.93	10.75	8.29
ENSMUSG00000009733	transcription factor CP2 [Source:MGI Symbol;Acc:MGI:98509]	TA0093_TFCP2_full_dimer	Tfcp2	13.39	9.93	10.75	8.29
ENSMUSG00000009733	transcription factor CP2 [Source:MGI Symbol;Acc:MGI:98509]	MA0145.3.TFCP2	Tfcp2	13.39	9.93	10.75	8.29
ENSMUSG00000009733	transcription factor CP2 [Source:MGI Symbol;Acc:MGI:98509]	TFCP2.Ca9750.1.YY2017.HT-SE2	Tfcp2	13.39	9.93	10.75	8.29
ENSMUSG00000009733	transcription factor CP2 [Source:MGI Symbol;Acc:MGI:98509]	TFCP2.Me9750.2.YY2017.HT-SE2	Tfcp2	13.39	9.93	10.75	8.29
ENSMUSG00000009733	transcription factor CP2 [Source:MGI Symbol;Acc:MGI:98509]	TFCP2.Ca9750.2.YY2017.HT-SE2	Tfcp2	13.39	9.93	10.75	8.29
ENSMUSG00000038482	transcription factor Dp 1 [Source:MGI Symbol;Acc:MGI:101934]	TFDP1_HUMAN.H11MO.0.C	Tfdp1	80.72	59.89	75.44	58.16
ENSMUSG00000038482	transcription factor Dp 1 [Source:MGI Symbol;Acc:MGI:101934]	MA1122.1.TFDP1	Tfdp1	80.72	59.89	75.44	58.16
ENSMUSG00000000134	transcription factor E3 [Source:MGI Symbol;Acc:MGI:98511]	MA0831.2.TFE3	Tfe3	8.59	6.37	10.51	8.11
ENSMUSG00000000134	transcription factor E3 [Source:MGI Symbol;Acc:MGI:98511]	TFE3.Ca9848.1.YY2017.HT-SE2	Tfe3	8.59	6.37	10.51	8.11
ENSMUSG00000000134	transcription factor E3 [Source:MGI Symbol;Acc:MGI:98511]	TFE3_HUMAN.H11MO.0.B	Tfe3	8.59	6.37	10.51	8.11
ENSMUSG00000000134	transcription factor E3 [Source:MGI Symbol;Acc:MGI:98511]	MA0831.1.TFE3	Tfe3	8.59	6.37	10.51	8.11
ENSMUSG00000000134	transcription factor E3 [Source:MGI Symbol;Acc:MGI:98511]	TFE3.Me9848.1.YY2017.HT-SE2	Tfe3	8.59	6.37	10.51	8.11
ENSMUSG00000023990	transcription factor EB [Source:MGI Symbol;Acc:MGI:103270]	TFEB.Me9847.1.YY2017.HT-SE2	Tfeb	12.05	8.94	11.39	8.78
ENSMUSG00000023990	transcription factor EB [Source:MGI Symbol;Acc:MGI:103270]	TFEB_HUMAN.H11MO.0.C	Tfeb	12.05	8.94	11.39	8.78
ENSMUSG00000023990	transcription factor EB [Source:MGI Symbol;Acc:MGI:103270]	MA0692.1.TFEB	Tfeb	12.05	8.94	11.39	8.78
ENSMUSG00000023990	transcription factor EB [Source:MGI Symbol;Acc:MGI:103270]	TFEB.Ca9847.1.YY2017.HT-SE2	Tfeb	12.05	8.94	11.39	8.78
ENSMUSG00000037214	THAP domain containing, apoptosis associated protein 1 [Source:MGI Symbol;Acc:MGI:1921004]	MA0597.1.THAP1	Thap1	9.6	7.12	10.82	8.34
ENSMUSG00000037214	THAP domain containing, apoptosis associated protein 1 [Source:MGI Symbol;Acc:MGI:1921004]	THAP1_HUMAN.H11MO.0.C	Thap1	9.6	7.12	10.82	8.34
ENSMUSG00000058756	thyroid hormone receptor alpha [Source:MGI Symbol;Acc:MGI:98742]	TA0758_THRA_FL_dimer	Thra	22.84	16.94	24.93	19.22
ENSMUSG00000058756	thyroid hormone receptor alpha [Source:MGI Symbol;Acc:MGI:98742]	THA_HUMAN.H11MO.0.C	Thra	22.84	16.94	24.93	19.22
ENSMUSG00000035799	twist basic helix-loop-helix transcription factor 1 [Source:MGI Symbol;Acc:MGI:98872]	MA1123.1.TWIST1	Twist1	9.2	6.82	9.2	7.1
ENSMUSG00000035799	twist basic helix-loop-helix transcription factor 1 [Source:MGI Symbol;Acc:MGI:98872]	TWST1_HUMAN.H11MO.0.A	Twist1	9.2	6.82	9.2	7.1
ENSMUSG00000007805	twist basic helix-loop-helix transcription factor 2 [Source:MGI Symbol;Acc:MGI:104685]	MA0633.1.Twist2	Twist2	3.67	2.73	4.52	3.48
ENSMUSG00000009741	upstream binding protein 1 [Source:MGI Symbol;Acc:MGI:104889]	UBP1.Ca9749.1.YY2017.HT-SE2	Ubp1	25.52	18.93	23.85	18.39
ENSMUSG00000009741	upstream binding protein 1 [Source:MGI Symbol;Acc:MGI:104889]	UBP1.Me9749.1.YY2017.HT-SE2	Ubp1	25.52	18.93	23.85	18.39
ENSMUSG00000026641	upstream transcription factor 1 [Source:MGI Symbol;Acc:MGI:99542]	USF1.Me9846.1.YY2017.HT-SE2	Usf1	48.42	35.92	37.2	28.68
ENSMUSG00000026641	upstream transcription factor 1 [Source:MGI Symbol;Acc:MGI:99542]	MA0093.1.USF1	Usf1	48.42	35.92	37.2	28.68
ENSMUSG00000026641	upstream transcription factor 1 [Source:MGI Symbol;Acc:MGI:99542]	USF1.Ca9846.1.YY2017.HT-SE2	Usf1	48.42	35.92	37.2	28.68
ENSMUSG00000026641	upstream transcription factor 1 [Source:MGI Symbol;Acc:MGI:99542]	MA0093.2.USF1	Usf1	48.42	35.92	37.2	28.68
ENSMUSG00000026641	upstream transcription factor 1 [Source:MGI Symbol;Acc:MGI:99542]	USF1_HUMAN.H11MO.0.A	Usf1	48.42	35.92	37.2	28.68
ENSMUSG00000026641	upstream transcription factor 1 [Source:MGI Symbol;Acc:MGI:99542]	TA0382_USF1_DBD_dimer	Usf1	48.42	35.92	37.2	28.68
ENSMUSG00000058239	upstream transcription factor 2 [Source:MGI Symbol;Acc:MGI:99961]	USF2.Me9845.1.YY2017.HT-SE2	Usf2	13.37	9.92	13.7	10.56
ENSMUSG00000058239	upstream transcription factor 2 [Source:MGI Symbol;Acc:MGI:99961]	USF2_HUMAN.H11MO.0.A	Usf2	13.37	9.92	13.7	10.56
ENSMUSG00000058239	upstream transcription factor 2 [Source:MGI Symbol;Acc:MGI:99961]	MA0526.1.USF2	Usf2	13.37	9.92	13.7	10.56
ENSMUSG00000058239	upstream transcription factor 2 [Source:MGI Symbol;Acc:MGI:99961]	MA0526.2.USF2	Usf2	13.37	9.92	13.7	10.56
ENSMUSG00000058239	upstream transcription factor 2 [Source:MGI Symbol;Acc:MGI:99961]	USF2.Ca9845.1.YY2017.HT-SE2	Usf2	13.37	9.92	13.7	10.56
ENSMUSG00000016458	Wilms tumor 1 homolog [Source:MGI Symbol;Acc:MGI:98968]	WT1_HUMAN.H11MO.0.C	Wt1	26.66	19.78	22.95	17.69
ENSMUSG00000020484	X-box binding protein 1 [Source:MGI Symbol;Acc:MGI:98970]	XBP1.Me9800.2.YY2017.HT-SE2	Xbp1	102.69	76.18	98.23	75.73
ENSMUSG00000020484	X-box binding protein 1 [Source:MGI Symbol;Acc:MGI:98970]	TA0427_XBP1_DBD_dimer	Xbp1	102.69	76.18	98.23	75.73
ENSMUSG00000020484	X-box binding protein 1 [Source:MGI Symbol;Acc:MGI:98970]	XBP1.Ca9800.1.YY2017.HT-SE2	Xbp1	102.69	76.18	98.23	75.73
ENSMUSG00000020484	X-box binding protein 1 [Source:MGI Symbol;Acc:MGI:98970]	XBP1.Ca9800.2.YY2017.HT-SE2	Xbp1	102.69	76.18	98.23	75.73
ENSMUSG00000020484	X-box binding protein 1 [Source:MGI Symbol;Acc:MGI:98970]	XBP1_MOUSE.H11MO.0.C	Xbp1	102.69	76.18	98.23	75.73
ENSMUSG00000020484	X-box binding protein 1 [Source:MGI Symbol;Acc:MGI:98970]	MA0844.1.XBP1	Xbp1	102.69	76.18	98.23	75.73
ENSMUSG00000020484	X-box binding protein 1 [Source:MGI Symbol;Acc:MGI:98970]	XBP1.Me9800.1.YY2017.HT-SE2	Xbp1	102.69	76.18	98.23	75.73
ENSMUSG00000028639	Y box protein 1 [Source:MGI Symbol;Acc:MGI:99146]	YBX1.Ca9747.1.YY2017.HT-SE2	Ybx1	545.78	404.89	545.02	420.16
ENSMUSG00000028639	Y box protein 1 [Source:MGI Symbol;Acc:MGI:99146]	YBX1.Me9747.1.YY2017.HT-SE2	Ybx1	545.78	404.89	545.02	420.16
ENSMUSG00000021264	YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]	MA0095.2.YY1	Yy1	9.23	6.85	9.9	7.63
ENSMUSG00000021264	YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]	MA0095.1.YY1	Yy1	9.23	6.85	9.9	7.63
ENSMUSG00000021264	YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]	YY1.Me9487.1.YY2017.HT-SE2	Yy1	9.23	6.85	9.9	7.63
ENSMUSG00000021264	YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]	HU0002_YY1	Yy1	9.23	6.85	9.9	7.63
ENSMUSG00000021264	YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]	YY1.Ca9487.2.YY2017.HT-SE2	Yy1	9.23	6.85	9.9	7.63
ENSMUSG00000021264	YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]	TYY1_HUMAN.H11MO.0.A	Yy1	9.23	6.85	9.9	7.63
ENSMUSG00000021264	YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]	SMiLE_YY1	Yy1	9.23	6.85	9.9	7.63
ENSMUSG00000021264	YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]	TA0063_YY1_full_monomer	Yy1	9.23	6.85	9.9	7.63
ENSMUSG00000021264	YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]	YY1.Me9487.2.YY2017.HT-SE2	Yy1	9.23	6.85	9.9	7.63
ENSMUSG00000021264	YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]	YY1.Ca9487.1.YY2017.HT-SE2	Yy1	9.23	6.85	9.9	7.63
ENSMUSG00000048047	zinc finger and BTB domain containing 33 [Source:MGI Symbol;Acc:MGI:1927290]	KAISO_HUMAN.H11MO.0.A	Zbtb33	2.81	2.09	3.35	2.58
ENSMUSG00000048047	zinc finger and BTB domain containing 33 [Source:MGI Symbol;Acc:MGI:1927290]	MA0527.1.ZBTB33	Zbtb33	2.81	2.09	3.35	2.58
ENSMUSG00000029127	zinc finger and BTB domain containing 49 [Source:MGI Symbol;Acc:MGI:1922329]	TA0774_ZBTB49_DBD_monomer	Zbtb49	5.17	3.84	4.65	3.58
ENSMUSG00000035011	zinc finger and BTB domain containing 7a [Source:MGI Symbol;Acc:MGI:1335091]	ZBTB7A.Ca9504.1.YY2017.HT-SE2	Zbtb7a	7.56	5.61	7.57	5.84
ENSMUSG00000035011	zinc finger and BTB domain containing 7a [Source:MGI Symbol;Acc:MGI:1335091]	MA0750.2.ZBTB7A	Zbtb7a	7.56	5.61	7.57	5.84
ENSMUSG00000035011	zinc finger and BTB domain containing 7a [Source:MGI Symbol;Acc:MGI:1335091]	ZBTB7A.Me9504.1.YY2017.HT-SE2	Zbtb7a	7.56	5.61	7.57	5.84
ENSMUSG00000035011	zinc finger and BTB domain containing 7a [Source:MGI Symbol;Acc:MGI:1335091]	MA0750.1.ZBTB7A	Zbtb7a	7.56	5.61	7.57	5.84
ENSMUSG00000035011	zinc finger and BTB domain containing 7a [Source:MGI Symbol;Acc:MGI:1335091]	ZBT7A_HUMAN.H11MO.0.A	Zbtb7a	7.56	5.61	7.57	5.84
ENSMUSG00000024238	zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]	MA0103.3.ZEB1	Zeb1	17.67	13.11	19.46	15
ENSMUSG00000024238	zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]	SMiLE_ZEB1	Zeb1	17.67	13.11	19.46	15
ENSMUSG00000024238	zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]	MA0103.2.ZEB1	Zeb1	17.67	13.11	19.46	15
ENSMUSG00000024238	zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]	MA0103.1.ZEB1	Zeb1	17.67	13.11	19.46	15
ENSMUSG00000024238	zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]	ZEB1_HUMAN.H11MO.0.A	Zeb1	17.67	13.11	19.46	15
ENSMUSG00000055835	zinc finger protein 1 [Source:MGI Symbol;Acc:MGI:99154]	ZFP1.Me9478.1.YY2017.HT-SE2	Zfp1	13.17	9.77	11.53	8.88
ENSMUSG00000055835	zinc finger protein 1 [Source:MGI Symbol;Acc:MGI:99154]	SMiLE_ZFP1_001	Zfp1	13.17	9.77	11.53	8.88
ENSMUSG00000055835	zinc finger protein 1 [Source:MGI Symbol;Acc:MGI:99154]	SMiLE_ZFP1_002	Zfp1	13.17	9.77	11.53	8.88
ENSMUSG00000055835	zinc finger protein 1 [Source:MGI Symbol;Acc:MGI:99154]	ZFP1.Ca9478.1.YY2017.HT-SE2	Zfp1	13.17	9.77	11.53	8.88
ENSMUSG00000029587	zinc finger protein 12 [Source:MGI Symbol;Acc:MGI:99157]	ZNF12.Me9475.1.YY2017.HT-SE2	Zfp12	6	4.45	6.45	4.98
ENSMUSG00000029587	zinc finger protein 12 [Source:MGI Symbol;Acc:MGI:99157]	ZNF12.Ca9475.1.YY2017.HT-SE2	Zfp12	6	4.45	6.45	4.98
ENSMUSG00000039634	zinc finger protein 189 [Source:MGI Symbol;Acc:MGI:2444707]	HU0007_ZNF189	Zfp189	4.84	3.59	5.07	3.91
ENSMUSG00000051469	zinc finger protein 24 [Source:MGI Symbol;Acc:MGI:1929704]	MA1124.1.ZNF24	Zfp24	39.05	28.97	32.13	24.77
ENSMUSG00000022529	zinc finger protein 263 [Source:MGI Symbol;Acc:MGI:1921370]	MA0528.1.ZNF263	Zfp263	14.27	10.59	14.84	11.44
ENSMUSG00000022529	zinc finger protein 263 [Source:MGI Symbol;Acc:MGI:1921370]	ZNF263.Me9549.1.YY2017.HT-SE2	Zfp263	14.27	10.59	14.84	11.44
ENSMUSG00000022529	zinc finger protein 263 [Source:MGI Symbol;Acc:MGI:1921370]	ZNF263.Ca9549.1.YY2017.HT-SE2	Zfp263	14.27	10.59	14.84	11.44
ENSMUSG00000031365	zinc finger protein 275 [Source:MGI Symbol;Acc:MGI:1350985]	XPA.Me9497.1.YY2017.HT-SE2	Zfp275	10.25	7.6	8.59	6.62
ENSMUSG00000031365	zinc finger protein 275 [Source:MGI Symbol;Acc:MGI:1350985]	XPA.Ca9497.1.YY2017.HT-SE2	Zfp275	10.25	7.6	8.59	6.62
ENSMUSG00000041483	zinc finger protein 281 [Source:MGI Symbol;Acc:MGI:3029290]	ZNF281.Me9577.1.YY2017.HT-SE2	Zfp281	12.39	9.19	12.24	9.43
